Age,Overall,Potential,International Reputation,Weak Foot,Skill Moves,Height,Weight,Preferred Foot_Right,Body Type_Normal,Body Type_Stocky,Position_Forward,Position_Middle,Position_Reserve,LogValue,LogWage
22,65,72,1.0,3.0,2.0,170,70,1,1,0,0,0,1,14.151982794585487,7.600902459542082
20,66,77,1.0,3.0,3.0,177,69,1,0,0,0,0,1,14.457364444136669,7.600902459542082
23,61,67,1.0,3.0,2.0,175,70,1,1,0,0,0,0,13.071070083016778,6.745236349484363
20,64,79,1.0,3.0,3.0,164,63,1,0,0,0,0,1,14.151982794585487,8.006367567650246
21,66,77,1.0,3.0,2.0,180,67,0,0,0,0,0,1,14.403297222866392,7.600902459542082
22,65,70,1.0,2.0,3.0,188,92,1,0,1,1,0,0,13.9108207377686,6.907755278982137
24,61,68,1.0,3.0,2.0,181,73,1,1,0,0,1,0,13.38472764187182,6.620073206530356
20,57,67,1.0,3.0,2.0,169,61,1,0,0,0,0,1,12.765688433465597,7.600902459542082
22,73,81,1.0,3.0,2.0,191,89,1,1,0,0,0,1,15.687312734865866,10.165851817003619
22,66,75,1.0,3.0,3.0,178,88,1,0,1,0,0,1,14.457364444136669,7.600902459542082
20,66,76,1.0,2.0,2.0,188,75,0,0,0,0,0,1,14.403297222866392,8.85366542803745
26,65,65,1.0,3.0,2.0,168,62,1,0,0,0,0,1,13.560618308335483,6.214608098422191
19,60,73,1.0,3.0,2.0,175,66,1,1,0,0,0,1,13.262125319779487,6.745236349484363
20,62,71,1.0,3.0,2.0,180,68,1,1,0,0,0,1,13.623138665316818,7.600902459542082
17,60,75,1.0,3.0,4.0,186,89,1,1,0,0,0,1,13.262125319779487,6.214608098422191
20,57,74,1.0,2.0,2.0,180,70,1,0,0,0,0,1,12.959844447906553,7.600902459542082
30,62,62,1.0,2.0,3.0,186,78,1,1,0,0,0,1,12.89921982609012,7.600902459542082
21,61,71,1.0,3.0,2.0,185,70,1,1,0,0,0,1,13.458835614025542,6.856461984594587
25,60,63,1.0,3.0,2.0,181,71,1,0,0,0,0,1,12.611537753638338,8.006367567650246
26,57,58,1.0,3.0,2.0,176,71,1,1,0,0,0,1,12.154779351142624,7.600902459542082
21,66,75,1.0,3.0,2.0,180,79,1,1,0,0,0,0,14.403297222866392,7.600902459542082
27,63,63,1.0,3.0,3.0,181,73,1,1,0,0,1,0,13.122363377404328,6.214608098422191
29,65,65,1.0,3.0,2.0,182,77,1,1,0,0,0,0,13.304684934198283,8.006367567650246
23,63,69,1.0,3.0,2.0,177,73,1,1,0,0,0,1,13.458835614025542,6.214608098422191
32,65,65,2.0,3.0,2.0,189,83,0,1,0,0,0,0,13.071070083016778,8.294049640102028
23,66,74,1.0,3.0,3.0,181,73,1,0,0,0,0,1,14.457364444136669,8.85366542803745
17,57,70,1.0,3.0,2.0,170,68,1,0,0,0,0,1,12.834681304952548,6.214608098422191
17,58,76,1.0,3.0,2.0,175,65,1,0,0,0,0,1,13.122363377404328,6.214608098422191
19,60,74,1.0,3.0,2.0,192,80,1,1,0,0,0,1,13.217673557208654,8.006367567650246
18,61,80,1.0,3.0,2.0,173,64,1,0,0,0,0,1,13.623138665316818,8.294049640102028
28,75,76,2.0,3.0,2.0,193,87,0,1,0,0,0,1,15.520258650202699,11.002099841204238
20,58,70,1.0,2.0,2.0,182,78,1,1,0,0,1,0,13.122363377404328,6.620073206530356
23,57,65,1.0,3.0,3.0,170,69,1,1,0,0,0,1,12.834681304952548,6.214608098422191
20,62,71,1.0,3.0,2.0,186,77,0,0,0,0,0,1,13.623138665316818,6.214608098422191
21,69,76,1.0,3.0,3.0,188,80,1,1,0,0,0,1,14.880221294956703,9.615805480084347
33,64,64,1.0,2.0,2.0,177,75,1,0,1,1,0,0,12.834681304952548,7.600902459542082
21,60,67,1.0,3.0,2.0,191,72,1,1,0,0,0,1,13.071070083016778,6.907755278982137
20,60,70,1.0,3.0,2.0,176,69,0,0,0,0,0,1,13.217673557208654,6.396929655216146
19,57,71,1.0,3.0,2.0,173,70,1,1,0,0,0,1,12.89921982609012,6.476972362889683
30,65,65,1.0,3.0,2.0,173,75,1,1,0,0,1,0,13.304684934198283,6.214608098422191
23,58,66,1.0,3.0,2.0,188,80,1,1,0,0,0,1,13.017002861746503,6.620073206530356
23,62,70,1.0,3.0,2.0,173,66,1,1,0,0,1,0,13.623138665316818,6.620073206530356
25,63,67,1.0,3.0,2.0,182,78,1,1,0,0,0,1,13.304684934198283,6.907755278982137
19,60,74,1.0,3.0,2.0,177,74,1,1,0,0,0,1,13.217673557208654,7.600902459542082
20,62,76,1.0,4.0,2.0,172,63,1,0,0,0,0,1,13.790192749979985,8.517193191416238
24,65,70,1.0,3.0,3.0,183,83,1,0,1,1,0,0,13.9108207377686,8.006367567650246
20,64,81,1.0,4.0,3.0,173,60,0,0,0,0,0,0,14.22097566607244,7.600902459542082
30,75,75,2.0,2.0,2.0,192,88,1,1,0,0,0,0,15.341566861459324,10.043249494911286
20,60,71,1.0,3.0,2.0,178,72,1,0,0,0,0,1,13.217673557208654,6.907755278982137
21,56,70,1.0,2.0,2.0,175,70,1,1,0,0,0,1,12.765688433465597,6.309918278226516
21,60,73,1.0,3.0,2.0,180,74,1,1,0,0,0,0,13.262125319779487,6.214608098422191
21,57,66,1.0,3.0,2.0,168,60,0,1,0,0,0,1,12.834681304952548,6.620073206530356
18,57,71,1.0,3.0,2.0,186,76,1,1,0,0,0,1,12.834681304952548,6.214608098422191
20,58,67,1.0,4.0,2.0,183,73,1,1,0,0,0,1,12.206072645530174,7.600902459542082
21,58,67,1.0,4.0,2.0,173,66,1,0,0,0,0,1,12.959844447906553,7.600902459542082
22,59,62,1.0,3.0,2.0,175,74,1,1,0,0,0,1,11.695247021764184,7.600902459542082
19,56,61,1.0,2.0,2.0,184,74,1,0,0,0,0,1,12.254862809699606,8.294049640102028
21,62,68,1.0,3.0,2.0,180,70,0,1,0,0,0,1,13.304684934198283,6.907755278982137
20,61,72,1.0,3.0,3.0,177,70,1,0,0,0,0,1,13.493926933836812,7.600902459542082
30,63,63,2.0,3.0,2.0,180,96,0,0,1,0,0,0,12.388394202324129,8.294049640102028
21,58,64,1.0,3.0,2.0,182,74,0,1,0,0,0,1,12.611537753638338,6.214608098422191
18,56,73,1.0,5.0,2.0,178,72,1,1,0,0,0,1,12.765688433465597,6.214608098422191
22,63,71,1.0,3.0,3.0,180,71,1,1,0,0,0,1,13.815510557964274,6.907755278982137
21,61,72,1.0,3.0,2.0,180,74,1,0,0,0,0,1,13.493926933836812,6.907755278982137
26,64,67,1.0,3.0,2.0,173,75,1,1,0,0,0,1,13.458835614025542,7.600902459542082
18,66,82,1.0,2.0,2.0,185,79,1,1,0,0,0,1,14.557447902693651,6.551080335043404
20,66,78,1.0,4.0,2.0,189,76,0,1,0,0,0,1,14.457364444136669,7.600902459542082
20,67,77,1.0,3.0,2.0,188,82,0,1,0,0,0,0,14.557447902693651,6.214608098422191
21,63,74,1.0,3.0,3.0,181,74,1,0,0,0,0,1,13.9108207377686,8.294049640102028
21,60,67,1.0,2.0,2.0,171,70,1,0,0,0,1,0,13.122363377404328,6.476972362889683
19,61,69,1.0,3.0,3.0,175,75,1,1,0,0,0,1,13.493926933836812,6.214608098422191
22,64,70,1.0,3.0,2.0,190,80,1,0,0,0,1,0,13.681979165339751,8.517193191416238
19,62,75,1.0,3.0,2.0,181,71,1,0,0,0,0,1,13.764217263576723,8.517193191416238
29,61,61,1.0,4.0,3.0,167,67,1,1,0,0,0,1,12.691580461311874,8.006367567650246
20,65,78,1.0,3.0,2.0,182,82,1,1,0,0,0,1,14.346138809026444,8.006367567650246
22,61,71,1.0,3.0,2.0,183,75,1,0,0,0,0,1,13.527828485512494,6.907755278982137
20,60,73,1.0,3.0,3.0,180,69,1,1,0,0,0,1,13.217673557208654,6.214608098422191
21,60,69,1.0,3.0,2.0,186,73,0,0,0,0,0,1,12.691580461311874,6.907755278982137
24,65,70,1.0,3.0,2.0,188,70,1,1,0,0,0,0,13.790192749979985,7.600902459542082
24,63,69,1.0,3.0,2.0,194,85,0,0,0,0,0,1,13.458835614025542,6.907755278982137
26,62,62,1.0,2.0,2.0,175,70,1,1,0,0,0,1,12.959844447906553,8.006367567650246
24,63,67,1.0,2.0,2.0,173,69,1,1,0,0,0,1,13.38472764187182,7.600902459542082
21,66,73,1.0,3.0,2.0,177,73,1,1,0,0,0,1,14.346138809026444,8.006367567650246
22,62,68,1.0,3.0,2.0,180,75,1,1,0,0,0,0,13.304684934198283,6.802394763324311
18,59,75,1.0,3.0,2.0,180,75,1,0,0,0,0,1,13.262125319779487,8.294049640102028
33,62,62,1.0,4.0,2.0,172,68,1,1,0,0,0,0,12.254862809699606,6.907755278982137
18,58,76,1.0,3.0,2.0,179,67,1,0,0,0,0,1,13.17115354157376,6.684611727667927
21,69,81,1.0,3.0,3.0,172,58,1,0,0,0,0,1,15.03928598958639,8.006367567650246
20,59,69,1.0,2.0,3.0,169,71,0,0,0,0,0,1,13.122363377404328,6.214608098422191
19,64,81,1.0,3.0,3.0,173,62,0,0,0,0,1,0,14.22097566607244,8.294049640102028
18,58,71,1.0,2.0,2.0,180,75,1,0,0,0,0,1,13.071070083016778,6.476972362889683
20,61,71,1.0,3.0,2.0,178,73,1,0,0,0,0,1,13.493926933836812,6.551080335043404
23,69,76,1.0,4.0,2.0,187,85,0,1,0,0,0,1,14.77102200299171,9.305650551780507
27,72,75,1.0,3.0,2.0,188,82,1,1,0,0,0,0,14.808762330974558,8.987196820661973
21,60,75,1.0,2.0,3.0,171,65,0,1,0,0,0,1,13.304684934198283,7.600902459542082
22,64,69,1.0,2.0,2.0,177,70,0,1,0,0,0,1,13.652991628466498,7.600902459542082
21,55,61,1.0,4.0,2.0,177,70,1,0,0,0,0,1,12.154779351142624,6.214608098422191
25,62,66,1.0,3.0,3.0,180,70,1,0,0,0,0,1,13.217673557208654,8.006367567650246
24,63,68,1.0,3.0,2.0,177,70,0,1,0,0,0,1,13.493926933836812,6.214608098422191
18,65,80,1.0,3.0,4.0,185,75,1,0,0,0,0,1,14.346138809026444,6.907755278982137
20,58,68,1.0,5.0,3.0,183,69,1,0,0,0,0,1,13.017002861746503,7.600902459542082
20,73,83,1.0,5.0,2.0,190,87,1,0,1,0,0,0,15.60727002719233,10.165851817003619
27,66,67,1.0,2.0,2.0,173,68,0,1,0,0,0,0,13.710150042306449,6.214608098422191
20,59,70,1.0,3.0,3.0,185,71,1,0,0,0,0,1,13.122363377404328,6.214608098422191
22,69,77,1.0,3.0,3.0,167,64,0,0,0,0,0,1,14.946912669455374,9.740968623038354
31,70,70,1.0,2.0,2.0,184,80,1,0,1,0,0,0,13.9108207377686,6.214608098422191
24,65,67,1.0,3.0,3.0,173,68,1,1,0,0,0,0,13.652991628466498,8.294049640102028
23,58,65,1.0,3.0,3.0,168,62,1,1,0,0,0,1,12.100712129872347,6.396929655216146
20,67,80,1.0,3.0,3.0,175,65,1,0,0,1,0,0,14.73180128983843,9.546812608597396
20,62,73,1.0,3.0,2.0,189,75,1,0,0,0,0,1,13.623138665316818,6.907755278982137
26,61,62,1.0,3.0,2.0,175,70,1,1,0,0,0,1,12.834681304952548,6.684611727667927
20,67,79,1.0,4.0,3.0,178,70,1,1,0,0,0,1,14.73180128983843,9.798127036878302
20,63,74,1.0,2.0,2.0,185,74,1,1,0,0,0,1,13.9108207377686,6.907755278982137
20,60,68,1.0,2.0,2.0,180,70,0,1,0,0,0,1,13.17115354157376,6.802394763324311
32,63,63,1.0,4.0,2.0,179,79,1,1,0,0,0,1,13.458835614025542,7.600902459542082
25,59,64,1.0,3.0,2.0,180,73,1,1,0,0,0,0,12.611537753638338,7.600902459542082
19,61,72,1.0,2.0,2.0,178,68,0,0,0,0,0,1,13.458835614025542,6.620073206530356
21,63,72,1.0,3.0,3.0,173,78,1,0,1,0,0,1,13.9108207377686,8.006367567650246
26,57,58,1.0,3.0,2.0,179,83,1,1,0,1,0,0,12.206072645530174,6.214608098422191
20,62,72,1.0,3.0,2.0,178,72,1,0,0,0,1,0,13.623138665316818,7.600902459542082
20,58,71,1.0,2.0,2.0,186,73,1,0,0,0,0,1,13.071070083016778,6.620073206530356
24,63,66,1.0,2.0,2.0,185,76,0,1,0,0,0,1,13.262125319779487,7.600902459542082
18,61,81,1.0,3.0,3.0,174,70,0,1,0,0,0,1,13.681979165339751,6.214608098422191
21,57,65,1.0,3.0,2.0,181,73,1,0,0,0,0,1,12.765688433465597,6.907755278982137
19,62,77,1.0,3.0,2.0,183,70,1,0,0,0,0,1,13.710150042306449,7.600902459542082
22,61,71,1.0,3.0,2.0,177,68,0,0,0,0,1,0,13.458835614025542,6.907755278982137
26,62,66,1.0,3.0,2.0,185,77,1,1,0,0,0,1,13.122363377404328,6.856461984594587
19,59,72,1.0,3.0,3.0,176,67,1,1,0,0,0,1,13.217673557208654,8.006367567650246
33,62,62,1.0,2.0,2.0,182,79,1,1,0,0,1,0,12.206072645530174,6.907755278982137
24,70,74,1.0,4.0,2.0,188,91,0,1,0,0,0,1,14.557447902693651,6.214608098422191
19,67,82,1.0,3.0,3.0,183,82,1,1,0,0,0,1,14.690979295318174,8.85366542803745
21,63,73,1.0,3.0,2.0,182,72,1,1,0,1,0,0,13.9108207377686,6.907755278982137
21,64,72,1.0,3.0,3.0,173,64,1,0,0,0,0,1,14.077874822431765,6.856461984594587
23,62,68,1.0,3.0,2.0,193,88,1,1,0,0,0,1,13.262125319779487,6.907755278982137
22,65,70,1.0,3.0,3.0,180,75,1,1,0,0,1,0,13.9108207377686,8.294049640102028
20,67,77,1.0,2.0,4.0,175,71,1,0,0,0,0,1,14.603967918328545,8.987196820661973
26,61,62,1.0,4.0,2.0,184,78,1,0,0,0,0,1,12.765688433465597,6.214608098422191
24,67,74,1.0,2.0,2.0,170,67,0,1,0,0,0,0,14.457364444136669,8.294049640102028
23,59,65,1.0,3.0,2.0,180,65,1,0,0,0,1,0,12.765688433465597,6.907755278982137
19,64,81,1.0,2.0,3.0,174,65,1,0,0,0,0,0,14.22097566607244,9.210340371976184
19,66,84,1.0,4.0,2.0,186,80,1,1,0,0,0,1,14.603967918328545,9.740968623038354
20,63,71,1.0,4.0,3.0,174,69,1,0,0,0,0,1,13.9108207377686,6.907755278982137
20,59,69,1.0,2.0,2.0,185,80,1,1,0,0,0,1,13.071070083016778,6.907755278982137
21,59,68,1.0,2.0,2.0,188,75,1,1,0,0,0,1,13.071070083016778,6.907755278982137
21,55,67,1.0,3.0,2.0,175,70,1,1,0,0,0,1,12.611537753638338,6.476972362889683
22,63,71,1.0,2.0,2.0,190,78,0,0,0,1,0,0,13.9108207377686,6.476972362889683
17,62,76,1.0,3.0,2.0,169,69,1,1,0,0,1,0,13.710150042306449,6.214608098422191
24,63,66,1.0,2.0,3.0,186,80,0,1,0,0,1,0,13.38472764187182,6.907755278982137
21,63,72,1.0,3.0,2.0,179,70,1,1,0,0,0,1,13.9108207377686,7.600902459542082
19,57,68,1.0,3.0,3.0,177,73,0,1,0,0,0,1,12.765688433465597,6.214608098422191
23,67,74,1.0,3.0,2.0,185,70,1,0,0,0,0,0,14.457364444136669,9.104979856318357
17,58,76,1.0,3.0,2.0,186,71,0,0,0,0,0,1,13.122363377404328,6.214608098422191
20,59,71,1.0,3.0,3.0,186,80,1,1,0,0,0,1,13.217673557208654,7.600902459542082
20,60,69,1.0,3.0,3.0,182,77,1,1,0,0,0,1,12.691580461311874,8.006367567650246
21,59,67,1.0,3.0,2.0,177,68,0,0,0,0,0,1,13.122363377404328,8.006367567650246
23,62,68,1.0,3.0,2.0,182,75,1,1,0,0,0,1,13.345506928718539,6.620073206530356
30,62,62,1.0,2.0,3.0,179,73,1,1,0,0,0,1,12.834681304952548,6.907755278982137
29,64,65,1.0,3.0,2.0,178,74,0,0,0,0,0,0,13.217673557208654,6.214608098422191
17,61,72,1.0,3.0,3.0,173,69,0,0,0,0,0,1,13.38472764187182,6.214608098422191
26,66,68,1.0,3.0,3.0,186,83,1,1,0,0,0,1,13.9108207377686,8.517193191416238
19,63,78,1.0,3.0,3.0,186,70,1,0,0,0,0,1,13.9108207377686,8.85366542803745
24,65,68,1.0,2.0,2.0,185,82,1,1,0,0,0,1,13.681979165339751,7.600902459542082
23,60,68,1.0,5.0,2.0,181,72,1,0,0,0,0,1,13.217673557208654,6.907755278982137
21,61,70,1.0,3.0,3.0,178,66,1,0,0,0,0,1,13.493926933836812,6.907755278982137
29,63,63,1.0,2.0,2.0,185,80,1,1,0,0,0,1,13.071070083016778,6.907755278982137
24,68,73,1.0,3.0,3.0,181,79,1,1,0,1,0,0,14.403297222866392,8.85366542803745
22,59,67,1.0,3.0,3.0,165,66,1,1,0,0,0,1,13.122363377404328,6.745236349484363
19,57,71,1.0,2.0,2.0,178,65,1,1,0,0,0,1,12.89921982609012,6.907755278982137
21,57,62,1.0,3.0,2.0,191,84,1,1,0,0,0,1,12.429216196844383,6.907755278982137
19,60,77,1.0,3.0,2.0,196,75,1,0,0,0,1,0,13.345506928718539,8.006367567650246
19,67,82,1.0,3.0,2.0,194,90,1,1,0,1,0,0,14.690979295318174,8.699514748210191
25,68,73,1.0,3.0,2.0,189,81,1,1,0,0,0,1,14.28551418721001,9.392661928770137
19,60,72,1.0,3.0,3.0,185,78,1,1,0,0,0,1,13.262125319779487,6.907755278982137
22,63,70,1.0,2.0,2.0,184,76,0,1,0,0,0,0,13.737549016494562,6.620073206530356
29,67,67,1.0,3.0,2.0,180,84,1,1,0,1,0,0,13.815510557964274,6.214608098422191
26,64,66,1.0,3.0,2.0,184,80,1,1,0,0,0,1,13.422467969854667,7.600902459542082
22,62,72,1.0,2.0,2.0,175,66,1,1,0,0,0,1,13.710150042306449,6.214608098422191
22,56,64,1.0,3.0,2.0,168,64,1,1,0,0,0,1,12.691580461311874,6.214608098422191
26,68,71,1.0,3.0,3.0,184,78,1,1,0,0,0,1,14.28551418721001,8.294049640102028
28,62,63,1.0,3.0,2.0,171,65,1,1,0,0,1,0,12.834681304952548,6.214608098422191
22,70,77,1.0,3.0,2.0,182,80,1,0,1,1,0,0,15.009433026436708,8.699514748210191
22,64,72,1.0,2.0,2.0,191,83,1,0,0,0,0,1,14.077874822431765,7.600902459542082
28,65,65,1.0,3.0,3.0,177,77,1,1,0,1,0,0,13.493926933836812,6.907755278982137
29,72,72,1.0,3.0,2.0,192,88,1,1,0,0,0,1,14.508657738524219,10.043249494911286
16,57,77,1.0,3.0,2.0,177,67,1,0,0,0,0,1,13.017002861746503,6.214608098422191
21,64,76,1.0,3.0,3.0,175,62,1,1,0,0,0,1,14.151982794585487,6.907755278982137
27,64,64,1.0,2.0,3.0,189,76,0,1,0,0,0,1,13.345506928718539,8.294049640102028
26,59,60,1.0,3.0,3.0,170,66,1,1,0,0,0,0,12.524526376648708,6.309918278226516
20,56,60,1.0,3.0,2.0,186,75,1,1,0,0,0,1,12.206072645530174,7.600902459542082
22,60,68,1.0,3.0,3.0,170,64,1,0,0,0,0,1,13.217673557208654,7.600902459542082
21,64,74,1.0,3.0,3.0,174,67,0,1,0,0,0,1,14.077874822431765,7.600902459542082
22,61,69,1.0,2.0,3.0,174,70,0,1,0,0,0,1,13.458835614025542,6.907755278982137
21,65,76,1.0,3.0,2.0,197,97,1,1,0,1,0,0,14.28551418721001,7.600902459542082
24,62,65,1.0,3.0,4.0,176,64,1,1,0,0,0,1,13.217673557208654,7.600902459542082
23,66,71,1.0,2.0,3.0,175,73,1,1,0,0,0,1,14.077874822431765,8.006367567650246
25,67,73,1.0,2.0,2.0,180,76,1,0,0,0,1,0,14.151982794585487,7.600902459542082
30,63,63,1.0,3.0,2.0,171,71,0,1,0,0,0,1,12.959844447906553,8.006367567650246
20,64,79,1.0,3.0,3.0,178,71,1,1,0,0,0,1,14.151982794585487,7.600902459542082
30,59,59,1.0,3.0,2.0,172,75,1,0,0,0,0,1,12.301382825334498,6.214608098422191
28,63,63,1.0,4.0,2.0,180,77,1,1,0,0,0,1,12.959844447906553,7.600902459542082
18,61,77,1.0,3.0,3.0,182,75,1,0,0,0,0,1,13.623138665316818,6.214608098422191
27,67,68,1.0,3.0,2.0,193,78,1,1,0,0,0,0,13.815510557964274,8.517193191416238
22,70,79,1.0,3.0,2.0,185,78,1,0,0,0,0,1,15.009433026436708,9.998797732340453
26,65,66,1.0,3.0,2.0,180,70,1,1,0,0,0,1,13.527828485512494,8.006367567650246
22,59,65,1.0,3.0,2.0,172,63,0,1,0,0,0,1,12.765688433465597,8.699514748210191
19,63,76,1.0,4.0,2.0,183,72,1,0,0,0,0,1,13.9108207377686,7.600902459542082
20,59,67,1.0,3.0,3.0,173,64,1,1,0,0,0,1,13.122363377404328,6.214608098422191
20,65,77,1.0,3.0,3.0,172,70,0,1,0,0,0,1,14.346138809026444,7.600902459542082
24,60,65,1.0,2.0,2.0,178,73,1,1,0,0,0,1,12.765688433465597,6.551080335043404
19,62,79,1.0,3.0,3.0,173,66,1,1,0,0,0,1,13.815510557964274,8.699514748210191
22,60,70,1.0,2.0,2.0,176,67,1,1,0,0,0,1,13.217673557208654,6.856461984594587
25,63,63,1.0,3.0,2.0,164,61,1,0,0,0,1,0,13.17115354157376,6.907755278982137
18,62,77,1.0,2.0,3.0,174,67,1,0,0,0,0,1,13.737549016494562,6.907755278982137
21,60,68,1.0,3.0,2.0,195,84,1,0,0,0,1,0,13.17115354157376,6.907755278982137
21,60,69,1.0,3.0,3.0,175,70,1,0,0,0,0,1,13.217673557208654,7.600902459542082
21,62,71,1.0,3.0,3.0,168,65,1,0,0,0,1,0,13.710150042306449,6.907755278982137
21,62,68,1.0,3.0,3.0,179,71,1,0,0,0,1,0,13.38472764187182,6.745236349484363
25,63,66,1.0,3.0,2.0,183,73,0,0,0,0,1,0,13.345506928718539,6.907755278982137
25,61,64,1.0,3.0,3.0,168,72,1,1,0,0,0,1,13.017002861746503,6.907755278982137
20,62,72,1.0,3.0,3.0,181,78,1,0,0,0,0,0,13.623138665316818,8.987196820661973
25,66,70,1.0,3.0,2.0,190,72,0,1,0,0,0,1,13.9108207377686,7.600902459542082
17,58,74,1.0,3.0,2.0,175,70,1,0,0,0,0,1,13.122363377404328,6.214608098422191
19,62,78,1.0,3.0,3.0,178,69,1,0,0,0,0,1,13.815510557964274,6.802394763324311
30,64,64,1.0,3.0,2.0,185,73,1,1,0,0,0,1,13.122363377404328,7.600902459542082
20,58,66,1.0,3.0,2.0,183,78,1,0,0,0,0,1,12.959844447906553,6.907755278982137
26,63,66,1.0,3.0,3.0,180,75,1,1,0,0,0,1,13.345506928718539,7.600902459542082
26,63,67,1.0,3.0,2.0,180,74,1,1,0,0,0,1,13.458835614025542,7.600902459542082
21,59,71,1.0,2.0,3.0,181,70,0,1,0,0,0,1,13.17115354157376,8.699514748210191
20,61,68,1.0,3.0,3.0,177,70,1,1,0,0,0,1,13.38472764187182,6.214608098422191
23,64,72,1.0,3.0,2.0,181,74,1,1,0,0,0,1,13.997832114758229,6.907755278982137
31,71,71,1.0,2.0,2.0,191,88,1,1,0,0,0,1,13.458835614025542,7.600902459542082
22,60,67,1.0,2.0,3.0,180,73,1,1,0,0,0,1,13.122363377404328,7.600902459542082
20,64,74,1.0,3.0,4.0,172,60,1,0,0,0,0,1,14.077874822431765,8.006367567650246
23,62,68,1.0,3.0,2.0,179,74,0,1,0,0,0,0,13.304684934198283,6.214608098422191
20,63,75,1.0,2.0,2.0,181,75,0,0,0,0,0,1,13.997832114758229,7.600902459542082
23,64,70,1.0,3.0,4.0,172,72,1,0,0,0,0,1,13.737549016494562,8.006367567650246
25,65,68,1.0,3.0,3.0,190,84,1,1,0,1,0,0,13.764217263576723,7.600902459542082
24,64,70,1.0,2.0,3.0,177,73,0,0,0,0,0,1,13.737549016494562,6.856461984594587
22,60,68,1.0,2.0,4.0,183,70,0,1,0,0,0,1,13.217673557208654,6.396929655216146
22,71,82,1.0,3.0,2.0,183,88,1,1,0,0,0,1,15.176487111099874,9.104979856318357
21,66,77,1.0,3.0,2.0,185,75,1,0,0,0,0,1,14.403297222866392,8.987196820661973
29,62,62,1.0,4.0,3.0,183,75,1,0,0,0,1,0,12.89921982609012,7.600902459542082
20,63,79,1.0,3.0,3.0,182,75,0,0,0,0,0,1,14.077874822431765,8.006367567650246
19,60,76,1.0,5.0,3.0,180,73,0,1,0,0,0,1,13.345506928718539,6.684611727667927
25,62,64,1.0,3.0,3.0,173,70,1,1,0,0,0,1,13.122363377404328,6.214608098422191
24,66,71,1.0,2.0,2.0,183,75,0,0,0,0,0,0,13.997832114758229,6.214608098422191
28,63,63,1.0,4.0,3.0,180,71,1,0,0,0,1,0,13.071070083016778,6.907755278982137
29,65,65,1.0,3.0,2.0,179,71,1,1,0,0,0,1,13.458835614025542,8.294049640102028
17,61,71,1.0,4.0,3.0,179,67,0,0,0,0,0,0,13.38472764187182,6.214608098422191
19,58,75,1.0,2.0,2.0,181,67,1,0,0,0,0,1,13.17115354157376,6.396929655216146
24,65,70,1.0,3.0,3.0,172,63,0,0,0,0,0,1,13.9108207377686,7.600902459542082
17,55,77,1.0,3.0,2.0,182,73,1,0,0,0,0,1,12.89921982609012,6.214608098422191
25,58,61,1.0,3.0,2.0,184,78,1,0,0,0,1,0,12.524526376648708,7.600902459542082
19,67,84,1.0,3.0,3.0,175,65,1,0,0,0,0,1,14.77102200299171,7.600902459542082
18,57,76,1.0,2.0,3.0,178,67,1,1,0,0,0,1,12.959844447906553,6.214608098422191
18,62,79,1.0,3.0,2.0,175,67,0,1,0,0,0,1,13.790192749979985,6.214608098422191
18,60,75,1.0,3.0,3.0,170,69,1,1,0,0,0,1,13.262125319779487,6.907755278982137
20,60,67,1.0,3.0,2.0,174,70,1,0,0,0,0,1,13.071070083016778,7.600902459542082
21,61,73,1.0,3.0,3.0,183,69,0,0,0,0,0,1,13.592367006650065,8.294049640102028
24,62,66,1.0,3.0,2.0,192,81,1,0,0,0,0,1,13.262125319779487,7.600902459542082
19,60,74,1.0,3.0,2.0,172,74,1,1,0,0,1,0,13.262125319779487,6.214608098422191
22,66,73,1.0,3.0,2.0,188,80,1,1,0,0,0,0,14.28551418721001,8.294049640102028
18,58,71,1.0,2.0,2.0,165,59,0,1,0,0,0,1,13.071070083016778,6.907755278982137
22,67,76,1.0,4.0,3.0,180,79,1,1,0,0,0,1,14.648419680899378,9.472704636443673
21,61,69,1.0,3.0,2.0,181,76,1,1,0,0,0,1,13.458835614025542,6.856461984594587
26,58,60,1.0,3.0,3.0,174,73,1,0,0,0,0,1,12.429216196844383,7.600902459542082
22,66,79,1.0,3.0,2.0,190,77,1,0,0,0,0,0,14.508657738524219,8.294049640102028
19,59,70,1.0,3.0,2.0,172,65,1,1,0,0,0,1,13.071070083016778,7.600902459542082
23,65,70,1.0,3.0,2.0,177,77,1,1,0,0,0,1,13.9108207377686,7.600902459542082
20,56,70,1.0,2.0,2.0,176,76,1,0,0,0,0,1,12.765688433465597,7.600902459542082
21,58,69,1.0,4.0,2.0,186,75,1,0,0,0,0,1,12.959844447906553,6.214608098422191
24,60,65,1.0,2.0,2.0,177,72,1,1,0,0,0,1,12.765688433465597,6.907755278982137
25,63,67,1.0,2.0,2.0,175,70,1,1,0,0,0,0,13.345506928718539,6.907755278982137
18,58,77,1.0,5.0,3.0,179,75,1,1,0,0,0,1,13.17115354157376,6.745236349484363
18,62,83,1.0,3.0,2.0,181,75,1,1,0,0,0,1,13.997832114758229,7.600902459542082
27,68,69,1.0,4.0,2.0,187,75,1,0,0,0,0,0,13.997832114758229,8.294049640102028
24,68,72,1.0,4.0,2.0,193,84,1,1,0,0,0,1,14.403297222866392,8.517193191416238
20,59,70,1.0,3.0,2.0,185,85,1,0,0,0,0,1,13.122363377404328,6.907755278982137
